customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,call_duration_sec,wait_time_sec,customer_text,issue_category,repeat_contacts_7d,billing_issue_flag,usage_change_score,label
4342-HENTK,True,True,False,False,2,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,142.35,1,311,23,"(대기 23초, 부산 해운대구 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 기가 공유기 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 0일 후입니다.
상담사: 고객님은 2개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-858946입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,4,False,0.459,0
4685-ERGHK,False,False,False,False,57,True,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,4939.25,0,342,53,"(대기 53초, 서울 강서구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: 와이파이플러스 쓰고 있는데 이번 달 청구가 86원으로 평소보다 많이 나왔어요. 결제는 'Electronic check'로 자동이체 중입니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 5% 절감 예상입니다.
상담사: 고객님은 57개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-756369입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",요금,0,False,0.75,1
0885-HMGPY,False,False,False,False,62,True,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,4237.5,0,374,30,"(대기 30초, 광주 북구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: DSL인데 회의 중 끊김이 심합니다. 집에서는 광모뎀(ONU) 사용 중이고, 원격 지원도 받았어요.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 1일 후입니다.
상담사: 고객님은 62개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-391531입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,0,False,0.428,0
5003-OKNNK,True,False,True,True,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,335.95,0,319,26,"(대기 26초, 인천 연수구 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: 기업용 프리미엄 쓰고 있는데 이번 달 청구가 20원으로 평소보다 많이 나왔어요. 결제는 'Credit card (automatic)'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 15% 절감 예상입니다.
상담사: 고객님은 15개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-881779입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,0,False,0.428,0
4195-SMMNX,False,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,33.2,1,395,5,"(대기 5초, 세종시 센터 연결)
고객: 안녕하세요. 이전에도 같은 건으로 문의드렸습니다.
고객: 지금은 인터넷이 완전히 안 됩니다. 재부팅도 했고 케이블도 확인했어요. 업무가 막혔습니다.
상담사: 불편을 드려 정말 죄송합니다. 바로 확인해 조치하겠습니다.
상담사: 현재 지역 장애 여부와 회선 상태를 우선 점검하겠습니다. 장애가 확인되면 임시 우회 조치와 복구 예정 시간을 바로 안내드리겠습니다.
상담사: 장애 복구 예상 시간은 2시간 내로 안내됩니다. 불편 보상은 규정에 따라 자동 적용됩니다.
상담사: 고객님은 2개월 이용 중이며, 최근 사용량이 줄어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-191338입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",장애,5,False,0.199,0
7208-PSIHR,True,False,True,False,70,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,0,438,8,"(대기 8초, 부산 해운대구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 UHD 셋톱박스 사용 중이고, 원격 지원도 받았어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 1일 후입니다.
상담사: 고객님은 70개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-435530입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,0,True,0.701,0
4012-ZTHBR,True,False,True,True,21,True,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,926.25,0,198,7,"(대기 7초, 서울 강서구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: 와이파이플러스 쓰고 있는데 이번 달 청구가 44원으로 평소보다 많이 나왔어요. 결제는 'Electronic check'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 일부 부가서비스가 활성화되어 있었습니다. 즉시 해지 처리하고 이번 달분에 대해 1000원 조정 가능 여부를 확인하겠습니다.
상담사: 고객님은 21개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-500414입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",요금,0,False,0.299,0
0489-WMEMG,True,False,False,True,23,True,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,1119.35,0,293,11,"(대기 11초, 서울 송파구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: One year로 이용 중인데 품질이 안정적이지 않아서 해지를 생각하고 있습니다. 약정/위약금이 궁금합니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 해지 사유를 여쭤봐도 될까요? 불편 사항을 먼저 해결해드릴 수 있는지 검토하겠습니다. 해지 전 혜택/요금 조정, 품질 점검 등 가능한 대안을 안내드리겠습니다.
상담사: 장기 고객 혜택으로 약정 없이 요금 5% 인하 옵션이 있습니다. 또한 품질 점검 후 결정하셔도 됩니다.
상담사: 고객님은 23개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-761671입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",해지,1,False,0.72,0
7435-ZNUYY,False,False,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,0,280,16,"(대기 16초, 부산 해운대구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: One year로 이용 중인데 품질이 안정적이지 않아서 해지를 생각하고 있습니다. 약정/위약금이 궁금합니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 해지 사유를 여쭤봐도 될까요? 불편 사항을 먼저 해결해드릴 수 있는지 검토하겠습니다. 해지 전 혜택/요금 조정, 품질 점검 등 가능한 대안을 안내드리겠습니다.
상담사: 장기 고객 혜택으로 약정 없이 요금 15% 인하 옵션이 있습니다. 또한 품질 점검 후 결정하셔도 됩니다.
상담사: 고객님은 6개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-120852입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",해지,2,False,0.407,0
1354-YZFNB,False,False,True,True,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,68.8,0,146,10,"(대기 10초, 대전 유성구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: UHD 셋톱 포함 쓰고 있는데 이번 달 청구가 19원으로 평소보다 많이 나왔어요. 결제는 'Credit card (automatic)'로 자동이체 중입니다.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 일부 부가서비스가 활성화되어 있었습니다. 즉시 해지 처리하고 이번 달분에 대해 1000원 조정 가능 여부를 확인하겠습니다.
상담사: 고객님은 4개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-810287입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",요금,0,False,0.543,0
6956-SMUCM,True,False,False,False,3,True,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,287.4,1,388,12,"(대기 12초, 대전 유성구 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 IPTV 리모컨 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 3개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-551318입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,3,False,0.713,0
2985-FMWYF,True,False,False,False,23,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,2341.55,0,208,8,"(대기 8초, 서울 강서구 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: UHD 셋톱 포함 쓰고 있는데 이번 달 청구가 93원으로 평소보다 많이 나왔어요. 결제는 'Electronic check'로 자동이체 중입니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 일부 부가서비스가 활성화되어 있었습니다. 즉시 해지 처리하고 이번 달분에 대해 1000원 조정 가능 여부를 확인하겠습니다.
상담사: 고객님은 23개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-984746입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,0,False,0.741,0
2812-ENYMO,False,False,False,False,26,False,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,1362.85,0,365,12,"(대기 12초, 인천 연수구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: One year로 이용 중인데 품질이 안정적이지 않아서 해지를 생각하고 있습니다. 약정/위약금이 궁금합니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 해지 사유를 여쭤봐도 될까요? 불편 사항을 먼저 해결해드릴 수 있는지 검토하겠습니다. 해지 전 혜택/요금 조정, 품질 점검 등 가능한 대안을 안내드리겠습니다.
상담사: 원하시면 즉시 해지 접수 가능하며, 위약금은 1000원으로 예상됩니다. 대안을 함께 검토해 보시겠어요?
상담사: 고객님은 26개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-357156입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",해지,0,False,0.728,0
2717-HVIZY,True,False,False,True,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,163.6,0,305,11,"(대기 11초, 서울 강서구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: No인데 회의 중 끊김이 심합니다. 집에서는 UHD 셋톱박스 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 광모뎀 신호 약화가 감지됩니다. 기사 방문을 예약해 드리겠습니다. 가장 빠른 일정은 1일 후입니다.
상담사: 고객님은 8개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-967860입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,2,False,0.398,0
3223-WZWJM,False,False,False,False,26,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,2254.2,1,268,8,"(대기 8초, 서울 송파구 센터 연결)
고객: 확실한 안내와 조치 부탁드립니다.
고객: Month-to-month로 이용 중인데 요금이 계속 올라서 해지를 생각하고 있습니다. 약정/위약금이 궁금합니다.
상담사: 불편을 드려 정말 죄송합니다. 바로 확인해 조치하겠습니다.
상담사: 해지 사유를 여쭤봐도 될까요? 불편 사항을 먼저 해결해드릴 수 있는지 검토하겠습니다. 해지 전 혜택/요금 조정, 품질 점검 등 가능한 대안을 안내드리겠습니다.
상담사: 원하시면 즉시 해지 접수 가능하며, 위약금은 1000원으로 예상됩니다. 대안을 함께 검토해 보시겠어요?
상담사: 고객님은 26개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-910138입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",해지,2,True,0.838,0
3422-GALYP,False,False,False,False,2,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,145.15,0,305,48,"(대기 48초, 경기 성남시 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: 패밀리 결합 쓰고 있는데 이번 달 청구가 79원으로 평소보다 많이 나왔어요. 결제는 'Electronic check'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 12% 절감 예상입니다.
상담사: 고객님은 2개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-325189입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,1,False,0.837,0
9053-JZFKV,False,False,False,False,67,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,7752.3,1,273,33,"(대기 33초, 대전 유성구 센터 연결)
고객: 안녕하세요, 이용 중 불편이 있어 상담 요청드립니다.
고객: 기업용 프리미엄 쓰고 있는데 이번 달 청구가 116원으로 평소보다 많이 나왔어요. 결제는 'Credit card (automatic)'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 일부 부가서비스가 활성화되어 있었습니다. 즉시 해지 처리하고 이번 달분에 대해 1000원 조정 가능 여부를 확인하겠습니다.
상담사: 고객님은 67개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-170313입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,1,False,0.709,0
2530-ENDWQ,True,False,True,False,71,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,6585.35,1,324,62,"(대기 62초, 울산 남구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 AI 스피커 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 71개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-345279입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",품질,0,False,0.572,1
2890-WFBHU,True,False,False,False,59,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,4786.1,0,420,24,"(대기 24초, 서울 송파구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: 지금은 인터넷이 완전히 안 됩니다. 재부팅도 했고 케이블도 확인했어요. 업무가 막혔습니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 현재 지역 장애 여부와 회선 상태를 우선 점검하겠습니다. 장애가 확인되면 임시 우회 조치와 복구 예정 시간을 바로 안내드리겠습니다.
상담사: 현재 지역 장애가 감지되어 임시로 LTE 백업 연결을 제공하겠습니다.
상담사: 고객님은 59개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-687991입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",장애,1,False,0.758,0
0327-WFZSY,False,False,True,True,39,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,3835.55,0,288,101,"(대기 101초, 서울 강서구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: 기가프리미엄 1G 쓰고 있는데 이번 달 청구가 100원으로 평소보다 많이 나왔어요. 결제는 'Electronic check'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 10% 절감 예상입니다.
상담사: 고객님은 39개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-758581입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",요금,0,True,0.973,0
7977-HXJKU,False,False,False,True,21,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,397.0,0,389,36,"(대기 36초, 광주 북구 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: 지금은 인터넷이 완전히 안 됩니다. 재부팅도 했고 케이블도 확인했어요. 업무가 막혔습니다.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 현재 지역 장애 여부와 회선 상태를 우선 점검하겠습니다. 장애가 확인되면 임시 우회 조치와 복구 예정 시간을 바로 안내드리겠습니다.
상담사: 현재 지역 장애가 감지되어 임시로 LTE 백업 연결을 제공하겠습니다.
상담사: 고객님은 21개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-795523입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",장애,0,False,0.48,1
6615-ZGEDR,False,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,19.7,1,194,5,"(대기 5초, 인천 연수구 센터 연결)
고객: 확실한 안내와 조치 부탁드립니다.
고객: 기가프리미엄 1G 쓰고 있는데 이번 달 청구가 19원으로 평소보다 많이 나왔어요. 결제는 'Mailed check'로 자동이체 중입니다.
상담사: 거듭 불편을 드려 죄송합니다. 신속히 원인부터 점검하겠습니다.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 20% 절감 예상입니다.
상담사: 고객님은 1개월 이용 중이며, 최근 사용량이 줄어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-761196입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,4,False,0.2,0
7033-CLAMM,True,False,True,True,48,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,1027.25,0,60,9,"(대기 9초, 세종시 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: UHD 셋톱 포함 쓰고 있는데 이번 달 청구가 20원으로 평소보다 많이 나왔어요. 결제는 'Bank transfer (automatic)'로 자동이체 중입니다.
상담사: 불편을 드려 죄송합니다. 제가 상세히 도와드릴게요.
상담사: 최근 청구 내역과 사용량 변동, 할인/결합 적용 여부를 함께 확인하겠습니다. 요금제 변경 이력과 결제수단, 부가서비스 과금 유무를 살펴보겠습니다.
상담사: 요금제와 실제 이용 패턴이 맞지 않아 과금이 늘어난 것으로 보입니다. 더 적합한 요금제로 변경 시 월 15% 절감 예상입니다.
상담사: 고객님은 48개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-603183입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",요금,2,False,0.379,0
4023-RTIQM,True,True,True,False,31,False,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,1580.1,0,371,21,"(대기 21초, 세종시 센터 연결)
고객: 안녕하세요, 몇 가지 확인 부탁드립니다.
고객: DSL인데 회의 중 끊김이 심합니다. 집에서는 AI 스피커 사용 중이고, 아직 원격 지원은 안 받아봤어요.
상담사: 걱정되실 수 있겠습니다. 단계별로 확인해 보겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 31개월 이용 중이며, 사용 패턴이 비슷해 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-821211입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 문자/앱 알림으로 진행 상황 받아보겠습니다.",품질,1,True,0.473,0
0864-FVJNJ,True,False,True,True,64,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,7222.75,0,413,37,"(대기 37초, 서울 송파구 센터 연결)
고객: 안녕하세요, 문의 드릴 게 있어 연락했습니다.
고객: Fiber optic인데 회의 중 끊김이 심합니다. 집에서는 AI 스피커 사용 중이고, 원격 지원도 받았어요.
상담사: 문의 주셔서 감사합니다. 정확히 확인 도와드리겠습니다.
상담사: 연결 환경과 장비 상태, 지역 서비스 품질을 차례로 확인하겠습니다. 모뎀/공유기 재부팅 이력과 최근 펌웨어 업데이트 여부를 보겠습니다.
상담사: 채널 간섭이 높은 구간으로 확인됩니다. 5GHz 고정과 채널 자동 최적화를 적용해 보시겠어요?
상담사: 고객님은 64개월 이용 중이며, 최근 사용량이 늘어 현재 요금제와의 적합성을 다시 계산해 보겠습니다.
상담사: 접수번호는 SR-996777입니다. 진행 사항은 문자로 안내드리겠습니다.
고객: 안내해 주신 내용대로 진행해 보겠습니다.",품질,1,False,0.977,1
